loss,val_loss
0.03940330073237419,0.0018111949320882559
0.0015892295632511377,0.001291179098188877
0.0014747940003871918,0.0013277259422466159
0.001351997721940279,0.001394309918396175
0.0012781207915395498,0.0011490324977785349
0.001242486177943647,0.0011335789458826184
0.001135750557295978,0.0010160775855183601
0.0011003963882103562,0.0009143599309027195
0.0010371285025030375,0.0009546208893880248
0.000974642694927752,0.0008513645734637976
0.0009506400674581528,0.0007691063219681382
0.0009043940808624029,0.00074020866304636
0.0008826163248158991,0.0008715880685485899
0.0008282040362246335,0.0007101839291863143
0.000782516784965992,0.0008638809667900205
0.0007798413280397654,0.0007199397659860551
0.0007395088323391974,0.0009226484107784927
0.0007191310287453234,0.0006117903394624591
0.0006961192702874541,0.0005721216439269483
0.0006645896937698126,0.0008790452848188579
0.0006755206268280745,0.0005629640654660761
0.0006377903046086431,0.0006337707745842636
0.000624064588919282,0.0005612790700979531
0.0005868187290616333,0.0005222467007115483
0.0005732064018957317,0.0005120843998156488
0.0005825548432767391,0.000532696780283004
0.0005560160498134792,0.0005282547208480537
0.0005583171732723713,0.0004773377731908113
0.0005297554307617247,0.0005085425218567252
0.0005225663189776242,0.0004802429466508329
0.0005166411283425987,0.00045660772593691945
0.0005132897640578449,0.000491571961902082
0.0004994467017240822,0.0005974246305413544
0.0005142370937392116,0.0004696492396760732
0.0004712599911727011,0.0005063503049314022
0.0004936721525155008,0.00039519977872259915
0.00047066350816749036,0.0004384591884445399
0.000486548786284402,0.00042558644781820476
0.00045742487418465316,0.0005075328517705202
0.000464656506665051,0.0004292450030334294
0.00046387725160457194,0.00038856660830788314
0.00046580395428463817,0.00038891733856871724
0.00045463378774002194,0.0004056435718666762
0.000452271691756323,0.000387947162380442
0.00044349030940793455,0.0003695519990287721
0.00045110846986062825,0.0004107315035071224
0.0004517965135164559,0.00036851150798611343
0.0004464301746338606,0.00039530175854451954
0.0004477851034607738,0.00037990344571880996
0.0004379481833893806,0.00045304556260816753
0.00044464331585913897,0.00036768653080798686
0.00043283519335091114,0.0004823257913812995
0.0004410929686855525,0.0003863932506646961
0.00043963774805888534,0.0004635217192117125
0.00043994581210426986,0.0003660985385067761
0.000437114475062117,0.0003600548079703003
0.00043389791972003877,0.00036893648211844265
0.0004242896684445441,0.00039434415521100163
0.00043572409776970744,0.00038009160198271275
0.0004365448548924178,0.0004159680102020502
